country,year,status,life_expectancy,adult_mortality,measles,under_five_deaths,polio,diphtheria,hiv_aids,gdp_per_capita,thinness_1_19_years,thinness_5_9_years,income_composition_of_resources,schooling,continent
Finland,2012,Developing,84.0,82.0,0,0,99.0,99.0,0.1,47415.55987,0.9,0.8,0.884,17.0,Europe
Finland,2012,Developing,84.0,82.0,0,0,99.0,99.0,0.1,47415.55987,0.9,0.8,0.884,17.0,Europe
Finland,2012,Developing,84.0,82.0,0,0,99.0,99.0,0.1,47415.55987,0.9,0.8,0.884,17.0,Europe
Finland,2012,Developing,84.0,82.0,0,0,99.0,99.0,0.1,47415.55987,0.9,0.8,0.884,17.0,Europe
Finland,2012,Developing,84.0,82.0,0,0,99.0,99.0,0.1,47415.55987,0.9,0.8,0.884,17.0,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2011,Developing,83.0,86.0,27,0,99.0,99.0,0.1,579.72415,0.9,0.8,0.878,16.9,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2010,Developing,79.9,89.0,5,0,99.0,99.0,0.1,4622.41516,0.9,0.8,0.874,16.8,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2009,Developing,79.7,91.0,2,0,99.0,99.0,0.1,4717.15571,0.9,0.8,0.878,17.0,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2008,Developing,79.6,94.0,5,0,97.0,99.0,0.1,5341.31487,0.9,0.8,0.876,17.1,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2007,Developing,79.3,96.0,0,0,97.0,99.0,0.1,48288.5491,0.9,0.8,0.873,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2006,Developing,79.2,96.0,0,0,97.0,97.0,0.1,4112.67651,0.9,0.8,0.869,17.2,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2005,Developing,78.9,11.0,1,0,97.0,97.0,0.1,38969.17163,0.9,0.8,0.864,17.1,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2004,Developing,78.7,12.0,0,0,96.0,98.0,0.1,37636.11173,0.9,0.8,0.869,18.3,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2003,Developing,78.4,98.0,0,0,96.0,98.0,0.1,32816.1688,0.9,0.8,0.866,18.1,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2002,Developing,78.1,98.0,0,0,95.0,98.0,0.1,26834.2625,0.9,0.8,0.863,18.0,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2001,Developing,78.0,1.0,1,0,95.0,98.0,0.1,24913.24452,0.9,0.8,0.856,17.7,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
Finland,2000,Developing,77.5,15.0,0,0,96.0,99.0,0.1,24253.2542,0.9,0.9,0.847,17.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2015,Developing,82.4,78.0,157,3,98.0,98.0,0.1,36526.7711,0.7,0.6,0.894,16.3,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2014,Developing,82.2,79.0,267,3,98.0,98.0,0.1,42955.24287,0.6,0.6,0.89,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2013,Developing,82.0,81.0,272,3,99.0,99.0,0.1,42554.1225,0.6,0.6,0.887,16.2,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2012,Developing,81.5,83.0,0,3,99.0,99.0,0.1,4838.2444,0.6,0.6,0.885,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2011,Developing,81.7,83.0,14949,3,99.0,99.0,0.1,4381.288,0.6,0.6,0.882,16.1,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2010,Developing,81.3,86.0,5048,3,99.0,99.0,0.1,473.34279,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
France,2009,Developing,81.1,88.0,1541,3,98.0,98.0,0.1,41631.13141,0.6,0.6,0.879,16.0,Europe
